tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.ack,tcp.flags.push,tcp.flags.urg,tcp.window_size_value,tcp.hdr_len,tcp.len
48762,80,0,0,0,1,0,0,0,26883,40,0
48632,80,239,1,0,0,1,0,0,211,32,0
48630,80,239,1,0,0,1,0,0,211,32,0
48756,80,1,1,0,0,1,1,0,211,32,230
48754,80,1,1,0,0,1,1,0,211,32,230
48764,80,0,0,0,1,0,0,0,26883,40,0
48728,80,1,1,0,0,1,1,0,211,32,230
48724,80,1,1,0,0,1,1,0,211,32,230
48752,80,1,1,0,0,1,1,0,211,32,230
48750,80,1,1,0,0,1,1,0,211,32,230
48754,80,1,1,0,0,1,1,0,211,32,230
48756,80,1,1,0,0,1,1,0,211,32,230
48536,80,1,1,0,0,1,1,0,211,32,230
48538,80,1,1,0,0,1,1,0,211,32,230
48532,80,1,1,0,0,1,1,0,211,32,230
48200,80,1,1,0,0,1,1,0,211,32,230
48522,80,1,1,0,0,1,1,0,211,32,230
48198,80,1,1,0,0,1,1,0,211,32,238
48216,80,1,1,0,0,1,1,0,211,32,230
48208,80,1,1,0,0,1,1,0,211,32,230
48194,80,1,1,0,0,1,1,0,211,32,230
48760,80,0,0,0,1,0,0,0,26883,40,0
48758,80,0,0,0,1,0,0,0,26883,40,0
48760,80,1,1,0,0,1,0,0,211,32,0
48758,80,1,1,0,0,1,0,0,211,32,0
48760,80,1,1,0,0,1,1,0,211,32,230
48766,80,0,0,0,1,0,0,0,26883,40,0
48758,80,1,1,0,0,1,1,0,211,32,230
48768,80,0,0,0,1,0,0,0,26883,40,0
48700,80,1,1,0,0,1,1,0,211,32,230
48698,80,1,1,0,0,1,1,0,211,32,230
48758,80,1,1,0,0,1,1,0,211,32,230
48760,80,1,1,0,0,1,1,0,211,32,230
48748,80,1,1,0,0,1,1,0,211,32,230
48746,80,1,1,0,0,1,1,0,211,32,230
48648,80,1,1,0,0,1,1,0,211,32,230
48650,80,1,1,0,0,1,1,0,211,32,230
48626,80,1,1,0,0,1,1,0,211,32,230
48626,80,231,1,0,0,1,0,0,211,32,0
48762,80,0,0,0,1,0,0,0,26883,40,0
48634,80,231,1,0,0,1,0,0,211,32,0
48760,80,1,1,0,0,1,1,0,211,32,230
48758,80,1,1,0,0,1,1,0,211,32,230
48764,80,0,0,0,1,0,0,0,26883,40,0
48734,80,1,1,0,0,1,1,0,211,32,230
48730,80,1,1,0,0,1,1,0,211,32,230
48756,80,1,1,0,0,1,1,0,211,32,230
48754,80,1,1,0,0,1,1,0,211,32,230
48652,80,1,1,0,0,1,1,0,211,32,230
48758,80,1,1,0,0,1,1,0,211,32,230
48760,80,1,1,0,0,1,1,0,211,32,230
48768,80,0,0,0,1,0,0,0,26883,40,0
48766,80,0,0,0,1,0,0,0,26883,40,0
48768,80,1,1,0,0,1,0,0,211,32,0
48766,80,1,1,0,0,1,0,0,211,32,0
48768,80,1,1,0,0,1,1,0,211,32,230
48770,80,0,0,0,1,0,0,0,26883,40,0
48766,80,1,1,0,0,1,1,0,211,32,230
48772,80,0,0,0,1,0,0,0,26883,40,0
48702,80,1,1,0,0,1,1,0,211,32,230
48704,80,1,1,0,0,1,1,0,211,32,230
48766,80,1,1,0,0,1,1,0,211,32,230
48768,80,1,1,0,0,1,1,0,211,32,230
48750,80,1,1,0,0,1,1,0,211,32,230
48752,80,1,1,0,0,1,1,0,211,32,230
48654,80,1,1,0,0,1,1,0,211,32,230
48766,80,1,1,0,0,1,1,0,211,32,230
48638,80,231,1,0,0,1,0,0,211,32,0
48636,80,231,1,0,0,1,0,0,211,32,0
48768,80,1,1,0,0,1,1,0,211,32,230
48736,80,1,1,0,0,1,1,0,211,32,230
48740,80,1,1,0,0,1,1,0,211,32,230
48760,80,1,1,0,0,1,1,0,211,32,230
48758,80,1,1,0,0,1,1,0,211,32,230
48766,80,1,1,0,0,1,1,0,211,32,230
48550,80,1,1,0,0,1,1,0,211,32,230
48548,80,1,1,0,0,1,1,0,211,32,230
48214,80,1,1,0,0,1,1,0,211,32,230
48220,80,1,1,0,0,1,1,0,211,32,230
48530,80,1,1,0,0,1,1,0,211,32,230
48222,80,1,1,0,0,1,1,0,211,32,230
48228,80,1,1,0,0,1,1,0,211,32,230
48768,80,1,1,0,0,1,1,0,211,32,230
48772,80,0,0,0,1,0,0,0,26883,40,0
48770,80,0,0,0,1,0,0,0,26883,40,0
48772,80,1,1,0,0,1,0,0,211,32,0
48770,80,1,1,0,0,1,0,0,211,32,0
48772,80,1,1,0,0,1,1,0,211,32,230
48774,80,0,0,0,1,0,0,0,26883,40,0
48770,80,1,1,0,0,1,1,0,211,32,230
48776,80,0,0,0,1,0,0,0,26883,40,0
48708,80,1,1,0,0,1,1,0,211,32,230
48706,80,1,1,0,0,1,1,0,211,32,238
48770,80,1,1,0,0,1,1,0,211,32,230
48772,80,1,1,0,0,1,1,0,211,32,230
48754,80,1,1,0,0,1,1,0,211,32,230
48756,80,1,1,0,0,1,1,0,211,32,230
48762,80,0,0,0,1,0,0,0,26883,40,0
48658,80,1,1,0,0,1,1,0,211,32,230
48656,80,1,1,0,0,1,1,0,211,32,230
48772,80,1,1,0,0,1,1,0,211,32,230
48770,80,1,1,0,0,1,1,0,211,32,230
48640,80,231,1,0,0,1,0,0,211,32,0
48642,80,231,1,0,0,1,0,0,211,32,0
48764,80,0,0,0,1,0,0,0,26883,40,0
48778,80,0,0,0,1,0,0,0,26883,40,0
48744,80,1,1,0,0,1,1,0,211,32,230
48742,80,1,1,0,0,1,1,0,211,32,230
48766,80,1,1,0,0,1,1,0,211,32,230
48768,80,1,1,0,0,1,1,0,211,32,230
48770,80,1,1,0,0,1,1,0,211,32,230
48772,80,1,1,0,0,1,1,0,211,32,230
48776,80,0,0,0,1,0,0,0,26883,40,0
48774,80,0,0,0,1,0,0,0,26883,40,0
48776,80,1,1,0,0,1,0,0,211,32,0
48774,80,1,1,0,0,1,0,0,211,32,0
48776,80,1,1,0,0,1,1,0,211,32,230
48780,80,0,0,0,1,0,0,0,26883,40,0
48774,80,1,1,0,0,1,1,0,211,32,230
48782,80,0,0,0,1,0,0,0,26883,40,0
48710,80,1,1,0,0,1,1,0,211,32,230
48714,80,1,1,0,0,1,1,0,211,32,230
48774,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48758,80,1,1,0,0,1,1,0,211,32,230
48760,80,1,1,0,0,1,1,0,211,32,230
48660,80,1,1,0,0,1,1,0,211,32,230
48664,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48774,80,1,1,0,0,1,1,0,211,32,230
48644,80,231,1,0,0,1,0,0,211,32,0
48646,80,231,1,0,0,1,0,0,211,32,0
48778,80,0,0,0,1,0,0,0,26883,40,0
48746,80,1,1,0,0,1,1,0,211,32,230
48748,80,1,1,0,0,1,1,0,211,32,230
48772,80,1,1,0,0,1,1,0,211,32,230
48770,80,1,1,0,0,1,1,0,211,32,230
48558,80,1,1,0,0,1,1,0,211,32,230
48554,80,1,1,0,0,1,1,0,211,32,230
48552,80,1,1,0,0,1,1,0,211,32,230
48232,80,1,1,0,0,1,1,0,211,32,230
48240,80,1,1,0,0,1,1,0,211,32,230
48226,80,1,1,0,0,1,1,0,211,32,230
48230,80,1,1,0,0,1,1,0,211,32,230
48774,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48782,80,0,0,0,1,0,0,0,26883,40,0
48780,80,0,0,0,1,0,0,0,26883,40,0
48782,80,1,1,0,0,1,0,0,211,32,0
48780,80,1,1,0,0,1,0,0,211,32,0
48782,80,1,1,0,0,1,1,0,211,32,230
48784,80,0,0,0,1,0,0,0,26883,40,0
48780,80,1,1,0,0,1,1,0,211,32,230
37910,80,335,1,0,0,1,1,0,211,32,8
37954,80,335,1,0,0,1,1,0,211,32,8
37964,80,335,1,0,0,1,1,0,211,32,8
38228,80,335,1,0,0,1,1,0,211,32,8
38234,80,335,1,0,0,1,1,0,211,32,8
48716,80,1,1,0,0,1,1,0,211,32,230
48718,80,1,1,0,0,1,1,0,211,32,230
48780,80,231,1,0,0,1,1,0,211,32,8
48782,80,1,1,0,0,1,1,0,211,32,230
48786,80,0,0,0,1,0,0,0,26883,40,0
48766,80,1,1,0,0,1,1,0,211,32,230
48666,80,1,1,0,0,1,1,0,211,32,238
48768,80,1,1,0,0,1,1,0,211,32,230
48788,80,0,0,0,1,0,0,0,26883,40,0
48782,80,1,1,0,0,1,1,0,211,32,230
48780,80,1,1,0,0,1,1,0,211,32,238
48650,80,231,1,0,0,1,0,0,211,32,0
48648,80,231,1,0,0,1,0,0,211,32,0
48752,80,1,1,0,0,1,1,0,211,32,230
48750,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48774,80,1,1,0,0,1,1,0,211,32,230
48780,80,1,1,0,0,1,1,0,211,32,238
48782,80,1,1,0,0,1,1,0,211,32,230
48784,80,0,0,0,1,0,0,0,26883,40,0
48784,80,1,1,0,0,1,0,0,211,32,0
48784,80,1,1,0,0,1,1,0,211,32,230
48790,80,0,0,0,1,0,0,0,26883,40,0
48790,80,1,1,0,0,1,0,0,211,32,0
48790,80,1,1,0,0,1,1,0,211,32,230
48792,80,0,0,0,1,0,0,0,26883,40,0
48722,80,1,1,0,0,1,1,0,211,32,230
48720,80,1,1,0,0,1,1,0,211,32,230
48784,80,1,1,0,0,1,1,0,211,32,230
48790,80,1,1,0,0,1,1,0,211,32,230
48786,80,0,0,0,1,0,0,0,26883,40,0
48770,80,1,1,0,0,1,1,0,211,32,230
48772,80,1,1,0,0,1,1,0,211,32,230
48788,80,0,0,0,1,0,0,0,26883,40,0
48784,80,1,1,0,0,1,1,0,211,32,230
48790,80,1,1,0,0,1,1,0,211,32,230
48654,80,231,1,0,0,1,0,0,211,32,0
48652,80,231,1,0,0,1,0,0,211,32,0
48778,80,0,0,0,1,0,0,0,26883,40,0
48756,80,1,1,0,0,1,1,0,211,32,230
48754,80,1,1,0,0,1,1,0,211,32,230
48782,80,1,1,0,0,1,1,0,211,32,230
48780,80,1,1,0,0,1,1,0,211,32,238
48784,80,1,1,0,0,1,1,0,211,32,230
48574,80,1,1,0,0,1,1,0,211,32,230
48242,80,1,1,0,0,1,1,0,211,32,230
48570,80,1,1,0,0,1,1,0,211,32,230
48248,80,1,1,0,0,1,1,0,211,32,230
48566,80,1,1,0,0,1,1,0,211,32,230
48250,80,1,1,0,0,1,1,0,211,32,238
48564,80,1,1,0,0,1,1,0,211,32,230
48254,80,1,1,0,0,1,1,0,211,32,230
48560,80,1,1,0,0,1,1,0,211,32,230
48790,80,1,1,0,0,1,1,0,211,32,230
48792,80,0,0,0,1,0,0,0,26883,40,0
48792,80,1,1,0,0,1,0,0,211,32,0
48792,80,1,1,0,0,1,1,0,211,32,230
48794,80,0,0,0,1,0,0,0,26883,40,0
48794,80,1,1,0,0,1,0,0,211,32,0
48794,80,1,1,0,0,1,1,0,211,32,230
48796,80,0,0,0,1,0,0,0,26883,40,0
48724,80,1,1,0,0,1,1,0,211,32,230
48728,80,1,1,0,0,1,1,0,211,32,230
48662,80,1,1,0,0,1,1,0,211,32,230
48668,80,1,1,0,0,1,1,0,211,32,230
48792,80,1,1,0,0,1,1,0,211,32,230
48794,80,1,1,0,0,1,1,0,211,32,230
48774,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48792,80,1,1,0,0,1,1,0,211,32,230
48794,80,1,1,0,0,1,1,0,211,32,230
48656,80,231,1,0,0,1,0,0,211,32,0
48658,80,231,1,0,0,1,0,0,211,32,0
48760,80,1,1,0,0,1,1,0,211,32,230
48758,80,1,1,0,0,1,1,0,211,32,230
48784,80,1,1,0,0,1,1,0,211,32,230
48790,80,1,1,0,0,1,1,0,211,32,230
48792,80,1,1,0,0,1,1,0,211,32,230
48670,80,1,1,0,0,1,1,0,211,32,230
48794,80,1,1,0,0,1,1,0,211,32,230
48796,80,0,0,0,1,0,0,0,26883,40,0
48796,80,1,1,0,0,1,0,0,211,32,0
48796,80,1,1,0,0,1,1,0,211,32,230
48798,80,0,0,0,1,0,0,0,26883,40,0
48798,80,1,1,0,0,1,0,0,211,32,0
48798,80,1,1,0,0,1,1,0,211,32,230
48800,80,0,0,0,1,0,0,0,26883,40,0
48730,80,1,1,0,0,1,1,0,211,32,230
48734,80,1,1,0,0,1,1,0,211,32,230
48672,80,1,1,0,0,1,1,0,211,32,230
48798,80,1,1,0,0,1,1,0,211,32,230
48796,80,1,1,0,0,1,1,0,211,32,230
48780,80,1,1,0,0,1,1,0,211,32,238
48782,80,1,1,0,0,1,1,0,211,32,230
48786,80,0,0,0,1,0,0,0,26883,40,0
48788,80,0,0,0,1,0,0,0,26883,40,0
48796,80,1,1,0,0,1,1,0,211,32,230
48798,80,1,1,0,0,1,1,0,211,32,230
48664,80,231,1,0,0,1,0,0,211,32,0
48660,80,231,1,0,0,1,0,0,211,32,0
48802,80,0,0,0,1,0,0,0,26883,40,0
48766,80,1,1,0,0,1,1,0,211,32,230
48792,80,1,1,0,0,1,1,0,211,32,230
48794,80,1,1,0,0,1,1,0,211,32,230
48580,80,1,1,0,0,1,1,0,211,32,230
48576,80,1,1,0,0,1,1,0,211,32,230
48572,80,1,1,0,0,1,1,0,211,32,238
48256,80,1,1,0,0,1,1,0,211,32,230
48258,80,1,1,0,0,1,1,0,211,32,230
48260,80,1,1,0,0,1,1,0,211,32,230
48768,80,1,1,0,0,1,1,0,211,32,230
48264,80,1,1,0,0,1,1,0,211,32,230
48674,80,1,1,0,0,1,1,0,211,32,230
48798,80,1,1,0,0,1,1,0,211,32,230
48796,80,1,1,0,0,1,1,0,211,32,230
48800,80,0,0,0,1,0,0,0,26883,40,0
48800,80,1,1,0,0,1,0,0,211,32,0
48800,80,1,1,0,0,1,1,0,211,32,230
48804,80,0,0,0,1,0,0,0,26883,40,0
48804,80,1,1,0,0,1,0,0,211,32,0
48804,80,1,1,0,0,1,1,0,211,32,230
48806,80,0,0,0,1,0,0,0,26883,40,0
48740,80,1,1,0,0,1,1,0,211,32,230
48736,80,1,1,0,0,1,1,0,211,32,230
48676,80,1,1,0,0,1,1,0,211,32,230
48804,80,1,1,0,0,1,1,0,211,32,230
48800,80,1,1,0,0,1,1,0,211,32,230
48784,80,1,1,0,0,1,1,0,211,32,230
48790,80,1,1,0,0,1,1,0,211,32,230
48800,80,1,1,0,0,1,1,0,211,32,230
48804,80,1,1,0,0,1,1,0,211,32,230
48666,80,239,1,0,0,1,0,0,211,32,0
48802,80,0,0,0,1,0,0,0,26883,40,0
48772,80,1,1,0,0,1,1,0,211,32,230
48770,80,1,1,0,0,1,1,0,211,32,230
48796,80,1,1,0,0,1,1,0,211,32,230
48798,80,1,1,0,0,1,1,0,211,32,230
48804,80,1,1,0,0,1,1,0,211,32,230
48800,80,1,1,0,0,1,1,0,211,32,230
48806,80,0,0,0,1,0,0,0,26883,40,0
48806,80,1,1,0,0,1,0,0,211,32,0
48806,80,1,1,0,0,1,1,0,211,32,230
48808,80,0,0,0,1,0,0,0,26883,40,0
48808,80,1,1,0,0,1,0,0,211,32,0
48808,80,1,1,0,0,1,1,0,211,32,230
48810,80,0,0,0,1,0,0,0,26883,40,0
48742,80,1,1,0,0,1,1,0,211,32,230
48744,80,1,1,0,0,1,1,0,211,32,230
48678,80,1,1,0,0,1,1,0,211,32,230
48682,80,1,1,0,0,1,1,0,211,32,230
48812,80,0,0,0,1,0,0,0,26883,40,0
48806,80,1,1,0,0,1,1,0,211,32,230
48808,80,1,1,0,0,1,1,0,211,32,230
48792,80,1,1,0,0,1,1,0,211,32,230
48794,80,1,1,0,0,1,1,0,211,32,230
48814,80,0,0,0,1,0,0,0,26883,40,0
48806,80,1,1,0,0,1,1,0,211,32,230
48808,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48774,80,1,1,0,0,1,1,0,211,32,230
48800,80,1,1,0,0,1,1,0,211,32,230
48804,80,1,1,0,0,1,1,0,211,32,230
48806,80,1,1,0,0,1,1,0,211,32,230
48586,80,1,1,0,0,1,1,0,211,32,230
48578,80,1,1,0,0,1,1,0,211,32,230
48584,80,1,1,0,0,1,1,0,211,32,230
48266,80,1,1,0,0,1,1,0,211,32,230
48272,80,1,1,0,0,1,1,0,211,32,230
48276,80,1,1,0,0,1,1,0,211,32,230
48808,80,1,1,0,0,1,1,0,211,32,230
48810,80,0,0,0,1,0,0,0,26883,40,0
48810,80,1,1,0,0,1,0,0,211,32,0
48810,80,1,1,0,0,1,1,0,211,32,230
48816,80,0,0,0,1,0,0,0,26883,40,0
48816,80,1,1,0,0,1,0,0,211,32,0
48816,80,1,1,0,0,1,1,0,211,32,230
48818,80,0,0,0,1,0,0,0,26883,40,0
48748,80,1,1,0,0,1,1,0,211,32,230
48746,80,1,1,0,0,1,1,0,211,32,230
48684,80,1,1,0,0,1,1,0,211,32,230
48686,80,1,1,0,0,1,1,0,211,32,230
48812,80,0,0,0,1,0,0,0,26883,40,0
48810,80,1,1,0,0,1,1,0,211,32,230
48816,80,1,1,0,0,1,1,0,211,32,230
48662,80,231,1,0,0,1,0,0,211,32,0
48668,80,231,1,0,0,1,0,0,211,32,0
48798,80,1,1,0,0,1,1,0,211,32,230
48796,80,1,1,0,0,1,1,0,211,32,230
48814,80,0,0,0,1,0,0,0,26883,40,0
48810,80,1,1,0,0,1,1,0,211,32,230
48816,80,1,1,0,0,1,1,0,211,32,230
48802,80,0,0,0,1,0,0,0,26883,40,0
48782,80,1,1,0,0,1,1,0,211,32,230
48780,80,1,1,0,0,1,1,0,211,32,238
48806,80,1,1,0,0,1,1,0,211,32,230
48808,80,1,1,0,0,1,1,0,211,32,230
48688,80,1,1,0,0,1,1,0,211,32,230
48810,80,1,1,0,0,1,1,0,211,32,230
48816,80,1,1,0,0,1,1,0,211,32,230
48818,80,0,0,0,1,0,0,0,26883,40,0
48818,80,1,1,0,0,1,0,0,211,32,0
48818,80,1,1,0,0,1,1,0,211,32,230
48820,80,0,0,0,1,0,0,0,26883,40,0
48820,80,1,1,0,0,1,0,0,211,32,0
48820,80,1,1,0,0,1,1,0,211,32,230
48822,80,0,0,0,1,0,0,0,26883,40,0
48750,80,1,1,0,0,1,1,0,211,32,230
48752,80,1,1,0,0,1,1,0,211,32,230
48692,80,1,1,0,0,1,1,0,211,32,230
48818,80,1,1,0,0,1,1,0,211,32,230
48820,80,1,1,0,0,1,1,0,211,32,230
48804,80,1,1,0,0,1,1,0,211,32,230
48800,80,1,1,0,0,1,1,0,211,32,230
48672,80,231,1,0,0,1,0,0,211,32,0
48670,80,231,1,0,0,1,0,0,211,32,0
48818,80,1,1,0,0,1,1,0,211,32,230
48820,80,1,1,0,0,1,1,0,211,32,230
48790,80,1,1,0,0,1,1,0,211,32,230
48784,80,1,1,0,0,1,1,0,211,32,230
48810,80,1,1,0,0,1,1,0,211,32,230
48816,80,1,1,0,0,1,1,0,211,32,230
48818,80,1,1,0,0,1,1,0,211,32,230
48594,80,1,1,0,0,1,1,0,211,32,230
48280,80,1,1,0,0,1,1,0,211,32,230
48278,80,1,1,0,0,1,1,0,211,32,230
48284,80,1,1,0,0,1,1,0,211,32,230
48596,80,1,1,0,0,1,1,0,211,32,230
48286,80,1,1,0,0,1,1,0,211,32,230
48288,80,1,1,0,0,1,1,0,211,32,230
48588,80,1,1,0,0,1,1,0,211,32,230
48590,80,1,1,0,0,1,1,0,211,32,230
48694,80,1,1,0,0,1,1,0,211,32,230
48820,80,1,1,0,0,1,1,0,211,32,230
48822,80,0,0,0,1,0,0,0,26883,40,0
48822,80,1,1,0,0,1,0,0,211,32,0
48822,80,1,1,0,0,1,1,0,211,32,230
48824,80,0,0,0,1,0,0,0,26883,40,0
48824,80,1,1,0,0,1,0,0,211,32,0
48824,80,1,1,0,0,1,1,0,211,32,230
48826,80,0,0,0,1,0,0,0,26883,40,0
48754,80,1,1,0,0,1,1,0,211,32,230
48756,80,1,1,0,0,1,1,0,211,32,230
48696,80,1,1,0,0,1,1,0,211,32,230
48812,80,0,0,0,1,0,0,0,26883,40,0
48822,80,1,1,0,0,1,1,0,211,32,230
48824,80,1,1,0,0,1,1,0,211,32,230
48806,80,1,1,0,0,1,1,0,211,32,230
48676,80,231,1,0,0,1,0,0,211,32,0
48674,80,231,1,0,0,1,0,0,211,32,0
48808,80,1,1,0,0,1,1,0,211,32,230
48828,80,0,0,0,1,0,0,0,26883,40,0
48822,80,1,1,0,0,1,1,0,211,32,230
48824,80,1,1,0,0,1,1,0,211,32,230
48814,80,0,0,0,1,0,0,0,26883,40,0
48794,80,1,1,0,0,1,1,0,211,32,230
48792,80,1,1,0,0,1,1,0,211,32,230
48818,80,1,1,0,0,1,1,0,211,32,230
48820,80,1,1,0,0,1,1,0,211,32,230
48698,80,1,1,0,0,1,1,0,211,32,230
48822,80,1,1,0,0,1,1,0,211,32,230
48824,80,1,1,0,0,1,1,0,211,32,230
48826,80,0,0,0,1,0,0,0,26883,40,0
48826,80,1,1,0,0,1,0,0,211,32,0
48826,80,1,1,0,0,1,1,0,211,32,230
48830,80,0,0,0,1,0,0,0,26883,40,0
48830,80,1,1,0,0,1,0,0,211,32,0
48830,80,1,1,0,0,1,1,0,211,32,230
48832,80,0,0,0,1,0,0,0,26883,40,0
48758,80,1,1,0,0,1,1,0,211,32,230
48760,80,1,1,0,0,1,1,0,211,32,230
48700,80,1,1,0,0,1,1,0,211,32,230
48826,80,1,1,0,0,1,1,0,211,32,230
48830,80,1,1,0,0,1,1,0,211,32,230
48682,80,231,1,0,0,1,0,0,211,32,0
48678,80,231,1,0,0,1,0,0,211,32,0
48816,80,1,1,0,0,1,1,0,211,32,230
48810,80,1,1,0,0,1,1,0,211,32,230
48828,80,0,0,0,1,0,0,0,26883,40,0
48826,80,1,1,0,0,1,1,0,211,32,230
48830,80,1,1,0,0,1,1,0,211,32,230
48796,80,1,1,0,0,1,1,0,211,32,230
48798,80,1,1,0,0,1,1,0,211,32,230
48822,80,1,1,0,0,1,1,0,211,32,230
48824,80,1,1,0,0,1,1,0,211,32,230
48826,80,1,1,0,0,1,1,0,211,32,230
48602,80,1,1,0,0,1,1,0,211,32,230
48598,80,1,1,0,0,1,1,0,211,32,230
48592,80,1,1,0,0,1,1,0,211,32,230
48290,80,1,1,0,0,1,1,0,211,32,230
48300,80,1,1,0,0,1,1,0,211,32,230
48294,80,1,1,0,0,1,1,0,211,32,230
48704,80,1,1,0,0,1,1,0,211,32,230
48702,80,1,1,0,0,1,1,0,211,32,230
48830,80,1,1,0,0,1,1,0,211,32,230
48832,80,0,0,0,1,0,0,0,26883,40,0
48832,80,1,1,0,0,1,0,0,211,32,0
48832,80,1,1,0,0,1,1,0,211,32,230
48834,80,0,0,0,1,0,0,0,26883,40,0
48834,80,1,1,0,0,1,0,0,211,32,0
48834,80,1,1,0,0,1,1,0,211,32,230
48836,80,0,0,0,1,0,0,0,26883,40,0
48838,80,0,0,0,1,0,0,0,26883,40,0
48766,80,1,1,0,0,1,1,0,211,32,230
48834,80,1,1,0,0,1,1,0,211,32,230
48832,80,1,1,0,0,1,1,0,211,32,230
48818,80,1,1,0,0,1,1,0,211,32,230
48840,80,0,0,0,1,0,0,0,26883,40,0
48686,80,231,1,0,0,1,0,0,211,32,0
48684,80,231,1,0,0,1,0,0,211,32,0
48768,80,1,1,0,0,1,1,0,211,32,230
48820,80,1,1,0,0,1,1,0,211,32,230
48832,80,1,1,0,0,1,1,0,211,32,230
48834,80,1,1,0,0,1,1,0,211,32,230
48800,80,1,1,0,0,1,1,0,211,32,230
48804,80,1,1,0,0,1,1,0,211,32,230
48826,80,1,1,0,0,1,1,0,211,32,230
48830,80,1,1,0,0,1,1,0,211,32,230
48834,80,1,1,0,0,1,1,0,211,32,230
48832,80,1,1,0,0,1,1,0,211,32,230
48836,80,0,0,0,1,0,0,0,26883,40,0
48836,80,1,1,0,0,1,0,0,211,32,0
48836,80,1,1,0,0,1,1,0,211,32,230
48842,80,0,0,0,1,0,0,0,26883,40,0
48842,80,1,1,0,0,1,0,0,211,32,0
48842,80,1,1,0,0,1,1,0,211,32,230
48844,80,0,0,0,1,0,0,0,26883,40,0
48838,80,0,0,0,1,0,0,0,26883,40,0
48770,80,1,1,0,0,1,1,0,211,32,230
48772,80,1,1,0,0,1,1,0,211,32,230
48706,80,1,1,0,0,1,1,0,211,32,238
48708,80,1,1,0,0,1,1,0,211,32,230
48836,80,1,1,0,0,1,1,0,211,32,230
48842,80,1,1,0,0,1,1,0,211,32,230
48840,80,0,0,0,1,0,0,0,26883,40,0
48822,80,1,1,0,0,1,1,0,211,32,230
48692,80,231,1,0,0,1,0,0,211,32,0
48688,80,231,1,0,0,1,0,0,211,32,0
48828,80,0,0,0,1,0,0,0,26883,40,0
48824,80,1,1,0,0,1,1,0,211,32,230
48836,80,1,1,0,0,1,1,0,211,32,230
48842,80,1,1,0,0,1,1,0,211,32,230
48808,80,1,1,0,0,1,1,0,211,32,230
48806,80,1,1,0,0,1,1,0,211,32,230
48832,80,1,1,0,0,1,1,0,211,32,230
48834,80,1,1,0,0,1,1,0,211,32,230
48836,80,1,1,0,0,1,1,0,211,32,230
48610,80,1,1,0,0,1,1,0,211,32,230
48600,80,1,1,0,0,1,1,0,211,32,238
48606,80,1,1,0,0,1,1,0,211,32,230
48302,80,1,1,0,0,1,1,0,211,32,230
48604,80,1,1,0,0,1,1,0,211,32,230
48306,80,1,1,0,0,1,1,0,211,32,230
48308,80,1,1,0,0,1,1,0,211,32,230
48312,80,1,1,0,0,1,1,0,211,32,230
48314,80,1,1,0,0,1,1,0,211,32,230
48710,80,1,1,0,0,1,1,0,211,32,230
48842,80,1,1,0,0,1,1,0,211,32,230
48844,80,0,0,0,1,0,0,0,26883,40,0
48844,80,1,1,0,0,1,0,0,211,32,0
48844,80,1,1,0,0,1,1,0,211,32,230
38164,80,319,1,0,0,1,1,0,211,32,8
38010,80,319,1,0,0,1,1,0,211,32,8
38170,80,319,1,0,0,1,1,0,211,32,8
38188,80,319,1,0,0,1,1,0,211,32,8
38180,80,319,1,0,0,1,1,0,211,32,8
38196,80,319,1,0,0,1,1,0,211,32,8
38204,80,319,1,0,0,1,1,0,211,32,8
38212,80,319,1,0,0,1,1,0,211,32,8
48774,80,1,1,0,0,1,1,0,211,32,230
48776,80,1,1,0,0,1,1,0,211,32,230
48714,80,1,1,0,0,1,1,0,211,32,230
48844,80,231,1,0,0,1,1,0,211,32,8
48826,80,1,1,0,0,1,1,0,211,32,230
48830,80,1,1,0,0,1,1,0,211,32,230
48694,80,231,1,0,0,1,0,0,211,32,0
48696,80,231,1,0,0,1,0,0,211,32,0
48844,80,1,1,0,0,1,1,0,211,32,238
48810,80,1,1,0,0,1,1,0,211,32,230
48816,80,1,1,0,0,1,1,0,211,32,230
48836,80,1,1,0,0,1,1,0,211,32,230
48842,80,1,1,0,0,1,1,0,211,32,230
48844,80,1,1,0,0,1,1,0,211,32,238
48716,80,1,1,0,0,1,1,0,211,32,230
48838,80,0,0,0,1,0,0,0,26883,40,0
48838,80,1,1,0,0,1,0,0,211,32,0
48838,80,1,1,0,0,1,1,0,211,32,230
48846,80,0,0,0,1,0,0,0,26883,40,0
48846,80,1,1,0,0,1,0,0,211,32,0
48846,80,1,1,0,0,1,1,0,211,32,230
48848,80,0,0,0,1,0,0,0,26883,40,0
48780,80,1,1,0,0,1,1,0,211,32,238
48782,80,1,1,0,0,1,1,0,211,32,230
48718,80,1,1,0,0,1,1,0,211,32,230
48840,80,0,0,0,1,0,0,0,26883,40,0
